82.810624;52.556803;2;7487399.00;79.00;20.30;6;19
80.069348;53.826812;3;8737635.00;96.00;17.00;18;22
85.195239;55.344543;2;2380503.00;43.00;6.00;3;5
83.378527;55.557010;1;1693961.00;39.68;9.00;5;12
83.059562;54.765704;1;1564073.00;34.41;9.00;6;10
80.020818;55.703932;1;2274872.00;29.00;5.00;5;9
84.853815;55.108366;1;2814346.00;43.00;12.00;12;18
82.683175;55.692000;1;1070005.00;22.31;;8;10
81.724324;57.407907;1;1734150.00;39.46;9.00;7;10
84.822385;54.773437;2;4119371.00;64.00;12.00;4;9
87.026880;52.451459;5;3981916.00;93.00;8.00;5;10
86.081583;57.502564;1;2562802.00;40.00;;1;16
83.211630;56.623273;2;3315543.00;52.00;8.00;3;4
80.321000;57.582594;1;3585664.00;40.00;12.00;8;17
81.103056;57.319826;1;2208994.00;31.00;6.00;9;9
83.749106;57.113239;1;1060656.00;23.00;;8;10
85.138731;55.330561;2;2621420.00;45.00;6.00;4;5
82.291953;55.456871;3;5890408.00;80.00;7.00;2;17
84.501345;53.676213;2;5836577.00;64.00;12.00;9;9
86.596113;56.117295;2;2680448.00;44.00;7.00;5;9
80.350411;55.425202;2;2337237.00;43.00;6.00;2;5
82.530640;53.985758;1;2321321.00;30.00;6.00;5;9
82.079977;53.512633;1;2904347.00;29.60;6.20;2;5
86.281048;56.729074;1;1680804.00;31.00;6.00;4;9
82.612333;53.156257;1;3252947.00;38.00;8.00;13;16
83.207004;54.321904;2;2142317.00;42.00;7.00;4;5
83.763946;57.752606;2;4734121.00;66.10;14.80;20;23
83.056967;57.012768;1;2708208.00;47.00;13.00;7;17
84.855003;56.479893;1;3542429.00;40.00;9.00;4;17
78.921422;57.035174;3;5079778.00;64.00;9.00;1;10
83.047371;55.038778;2;3102210.00;53.00;9.00;7;10
80.069871;57.368392;1;2167028.00;32.00;7.00;3;8
86.073595;55.909481;1;2917318.00;42.00;;14;19
83.427265;52.446537;2;2552388.00;42.00;0.00;2;5
82.222662;56.073456;1;2140291.00;37.00;9.00;9;17
80.675290;55.816667;1;1753730.00;29.00;0.00;9;17
81.960777;55.024076;4;4038371.00;70.00;0.00;6;9
86.344978;54.049452;1;2232853.00;45.00;10.10;2;16
86.069212;56.409991;1;913726.00;13.00;3.00;1;5
81.914729;54.279427;1;3566067.00;39.00;0.00;2;17
83.446510;55.491391;2;1848481.00;44.00;6.00;2;5
80.595565;56.953241;2;7189763.00;90.00;14.00;8;25
83.097354;54.546644;2;2482307.00;58.66;9.34;9;10
85.734028;52.339624;2;1789284.00;47.00;0.00;2;2
79.132052;52.625794;1;2285866.00;31.00;0.00;5;5
84.422534;57.198972;2;2525629.00;42.00;0.00;3;4
85.277706;53.438684;3;2531815.00;62.00;0.00;1;5
83.641424;56.758862;2;2624160.00;43.00;7.00;3;5
81.476028;55.865921;3;4008871.00;58.00;0.00;4;9
80.742856;52.335863;1;1249177.00;33.00;0.00;3;17
81.784140;52.746168;3;3799200.00;65.00;0.00;8;14
83.350895;57.643730;5;4704350.00;178.00;0.00;7;10
80.255102;57.516248;2;3392715.00;49.00;0.00;9;10
80.879233;55.511961;5;5096519.00;178.00;0.00;7;10
85.745230;54.999497;3;2757245.00;106.00;0.00;11;21
79.601532;54.772365;1;1663609.00;48.00;0.00;6;9
83.714883;53.397108;1;1277809.00;25.00;0.00;15;17
79.109454;54.712180;2;5845667.00;72.00;0.00;7;17
82.887901;52.509502;2;2737655.00;44.50;5.30;5;5
79.074648;52.456981;1;2530142.00;38.00;8.00;9;10
80.362691;54.818730;1;1740693.00;37.20;10.00;10;10
81.960830;53.689759;1;4270843.00;42.20;12.60;7;24
84.530471;54.074925;1;1812362.00;42.00;11.00;7;10
79.494699;54.918138;1;4311814.00;43.40;13.00;7;24
85.776453;54.980220;2;2728002.00;63.00;11.00;8;10
85.512387;56.818429;1;1864274.00;39.00;9.00;7;12
83.422451;57.077199;1;1070457.00;19.30;;11;17
79.185907;56.010312;3;3032362.00;86.70;13.00;6;10
80.849710;55.419088;3;2561285.00;56.90;6.90;9;9
83.331347;56.263282;1;2061409.00;28.00;0.00;2;5
83.269129;57.106538;3;3238803.00;57.00;0.00;4;5
80.216213;57.274265;1;1592867.00;29.00;5.00;1;5
86.685124;56.189729;1;1946833.00;33.00;;3;10
86.448786;56.161826;4;27830323.00;150.00;;3;16
84.849397;57.253829;1;915593.00;22.20;;8;17
81.555328;57.469894;2;3423998.00;44.00;0.00;4;5
81.490555;54.530048;2;4139494.00;42.00;0.00;2;9
84.141034;52.985137;2;2885210.00;58.00;13.50;1;10
82.639900;55.575235;3;3282749.00;56.50;;1;5
86.111673;55.787022;1;2215513.00;24.00;0.00;5;17
81.652594;53.614115;1;4306612.00;41.00;10.00;7;14
84.347230;54.285808;3;5828128.00;75.00;0.00;10;10
86.608334;56.341254;2;2102620.00;44.00;0.00;4;5
84.451873;56.920465;3;6520934.00;96.00;0.00;2;13
84.975607;56.557298;2;2258694.00;47.00;9.90;1;5
86.419331;55.614008;1;1649288.00;31.10;6.00;1;5
81.737446;52.468845;1;3044353.00;68.10;16.20;5;10
86.579542;55.224484;2;2805647.00;35.10;5.90;2;5
83.668929;55.726449;1;3165169.00;42.00;10.00;5;17
86.429379;54.406402;1;2129720.00;30.00;6.00;5;5
82.848730;57.655311;2;3788666.00;54.00;0.00;10;17
79.138762;52.857299;2;2705953.00;66.03;;3;4
82.865802;56.469649;1;2914108.00;41.30;;1;6
80.695071;56.048570;1;745805.00;17.50;;3;4
82.683913;52.541148;1;1246581.00;20.00;;16;17
86.246922;54.702577;3;3831863.00;87.54;;3;4
79.556677;53.748447;1;2234731.00;36.30;10.50;14;17
81.612589;55.845948;2;2692670.00;61.41;;1;4
86.073854;56.783863;2;1904569.00;43.60;7.00;1;5
84.476810;53.692580;1;3560894.00;38.00;10.00;5;14
85.152514;54.847514;3;7760154.00;90.60;;6;14
85.601164;56.393490;1;2075606.00;40.00;11.00;8;11
81.700157;54.346732;1;1963584.00;43.00;12.00;4;10
82.196985;56.744008;2;2058447.00;43.80;;5;5
83.153042;52.500915;1;3941252.00;40.30;9.00;16;22
86.953641;52.788363;2;2871586.00;45.80;8.00;4;9
85.852888;53.266864;1;1923436.00;29.30;;1;10
85.621065;56.381428;2;2250309.00;44.00;7.00;1;5
79.832634;53.031854;1;1709073.00;37.00;;9;10
79.266173;53.550526;1;978068.00;16.50;;1;5
80.236257;56.041844;2;3150192.00;47.00;7.20;8;12
84.987416;54.349237;2;4869529.00;66.00;;22;22
84.970657;53.669738;4;4157376.00;97.00;7.40;4;6
85.262843;56.404845;3;2460515.00;64.00;;8;9
80.247615;52.430225;3;6618216.00;82.00;;8;17
79.809818;57.285930;2;4285407.00;63.00;9.00;7;7
84.782938;52.507493;3;5576544.00;78.00;;2;5
81.300369;56.935686;1;1560754.00;34.00;;7;10
86.006804;56.163663;3;5931294.00;90.00;16.00;8;27
80.789328;54.922515;1;2305524.00;33.50;7.50;3;9
84.857149;57.775553;3;8206000.00;96.00;16.00;9;9
85.740971;53.800479;1;1690482.00;29.00;6.00;9;10
85.922026;56.910740;1;2018173.00;45.00;11.60;19;27
83.025508;52.455636;2;2467253.00;45.60;;6;9
80.065060;57.477840;2;3849805.00;65.95;9.45;14;14
85.443221;53.744051;1;987833.00;20.00;;17;17
84.280069;56.795558;2;3615585.00;45.00;16.00;6;17
84.694748;57.451353;1;1619849.00;33.00;;5;10
80.477976;52.968565;1;1430279.00;21.00;5.00;8;9
84.632188;53.972241;1;1769722.00;36.00;9.00;10;10
82.322700;54.608596;2;2773322.00;36.00;;3;5
81.683154;57.427285;2;5608301.00;73.80;18.80;9;25
81.414863;54.364870;3;3702295.00;64.00;7.00;6;9
86.348879;53.484165;1;2257970.00;43.00;;1;6
79.664940;55.952322;5;12632466.00;126.50;41.00;2;15
86.943287;55.718259;2;2710636.00;46.00;7.00;7;9
86.668442;53.405102;3;1834569.00;56.20;6.40;1;9
83.525892;52.927382;2;3541853.00;49.00;11.30;7;9
83.088070;54.563410;1;1651906.00;28.00;7.00;6;9
80.429500;53.569960;3;7618644.00;110.00;13.50;7;11
81.366965;54.918688;3;3245990.00;60.00;9.50;1;2
79.219929;55.600004;1;2917876.00;36.40;8.60;3;12
85.723219;57.280367;1;1482920.00;20.80;;8;10
82.326531;55.407352;4;5289485.00;83.00;;4;10
86.978099;54.859655;1;2586694.00;32.00;;3;5
86.617980;52.429837;3;8454852.00;116.30;;6;10
80.764507;54.769308;1;2022589.00;31.50;6.00;5;5
81.607159;52.322606;2;3171311.00;57.40;10.00;10;10
81.707519;55.990580;3;2292961.00;60.00;7.10;5;9
80.967215;57.621715;1;3277637.00;39.00;12.00;10;17
81.862274;53.560590;2;3975007.00;63.00;;15;15
84.241279;54.073664;1;1315316.00;42.00;11.00;8;10
79.386864;56.312596;1;1336975.00;32.00;9.00;3;3
86.820865;56.871665;1;3068687.00;40.00;10.00;15;25
83.958008;53.744746;1;1008593.00;21.60;;6;17
85.552357;54.636906;3;4360490.00;74.00;0.00;4;5
82.162540;56.291921;2;3730722.00;44.00;6.00;3;4
81.752845;55.258633;1;1431655.00;22.00;;9;14
79.997427;54.100917;1;2755437.00;37.00;8.00;8;10
79.277618;54.392284;1;1752458.00;26.00;5.20;5;17
82.524347;54.259586;2;5909872.00;60.00;;17;25
80.931357;55.133504;3;3661541.00;64.70;10.60;9;10
79.845949;53.548315;1;3091156.00;41.00;;9;14
81.534191;55.487048;1;2023722.00;32.00;6.00;2;5
82.065158;54.813822;1;1612201.00;33.00;6.60;5;5
81.345270;57.641783;3;6024572.00;79.00;14.00;1;10
82.735117;54.733558;3;4471791.00;58.00;6.00;4;5
85.007483;52.439243;1;3263071.00;38.00;10.00;8;12
86.253726;57.013865;1;1594977.00;41.00;10.00;7;10
84.689251;56.729695;2;4673507.00;74.00;13.00;11;16
79.934786;53.069694;2;2906575.00;61.00;9.00;7;10
86.486890;52.931797;1;2780669.00;39.00;9.00;7;9
80.740195;53.603925;1;2664618.00;34.00;6.00;3;9
85.693089;52.671670;3;2637665.00;61.00;5.00;5;5
82.561747;55.725260;1;4121746.00;40.00;12.00;23;25
83.329399;55.195791;2;1983622.00;40.00;;2;5
84.111408;53.013828;3;5372097.00;98.00;18.00;12;25
79.794814;54.815935;1;2208669.00;44.00;9.00;7;9
86.765042;57.069113;1;1850931.00;32.00;6.00;4;5
78.886157;57.426606;3;3345381.00;63.00;7.00;3;9
80.990953;55.390821;3;1710368.00;60.00;0.00;5;5
86.485828;56.372160;4;11356962.00;130.00;17.00;4;5
82.880230;52.697341;1;2531925.00;26.30;;14;17
81.297665;55.625108;2;2554466.00;59.00;10.00;8;17
82.009365;55.668754;1;1839386.00;38.40;7.15;10;17
79.949578;52.292831;1;1414838.00;29.00;6.00;2;12
82.477756;57.143856;1;1750846.00;34.00;0.00;2;9
80.937992;55.553513;2;3279234.00;49.00;0.00;3;12
83.283282;55.869539;2;2382119.00;41.00;7.00;7;17
83.514948;56.261947;2;2428533.00;65.00;12.00;7;10
86.499822;54.040049;3;4906480.00;80.00;12.00;9;10
82.446663;56.271480;3;30389433.00;136.50;;7;12
86.173595;53.958738;2;2884647.00;52.00;8.00;3;4
83.791329;57.536150;2;3022367.00;40.00;;9;9
82.842870;54.345642;2;3981237.00;54.00;10.00;2;10
86.812752;53.013104;2;3941234.00;54.00;10.00;8;10
84.533665;55.035282;2;3452810.00;54.00;8.00;4;9
83.488621;55.986522;3;3340900.00;62.00;6.10;2;5
83.925961;56.078544;2;2922294.00;59.80;11.20;9;10
79.652758;57.390148;2;2103045.00;42.00;0.00;7;9
82.064561;57.115320;1;3858166.00;52.00;0.00;5;17
82.250679;55.241254;1;1928155.00;25.00;0.00;14;17
79.225300;55.832219;3;4131458.00;70.00;0.00;10;10
86.581010;52.402155;2;2745784.00;61.60;11.80;2;10
83.516299;56.659117;1;2290375.00;38.00;;9;10
80.127275;52.559781;2;6061890.00;75.59;14.60;21;27
84.134740;52.474269;1;2602522.00;30.00;;2;18
86.540655;56.530065;1;2683559.00;51.00;11.10;15;17
80.479944;55.033297;1;1729335.00;33.00;;2;3
85.819249;56.214527;4;5181760.00;113.00;15.00;2;6
80.630299;57.167585;1;1929001.00;31.00;0.00;4;9
85.414172;53.011163;1;2282032.00;36.00;0.00;4;4
86.162624;57.696784;1;3414110.00;43.00;;19;27
85.260646;52.737071;2;2606267.00;50.00;9.00;2;10
79.980059;53.340457;1;3166736.00;49.00;12.40;12;17
79.038996;57.389475;1;2879920.00;45.10;13.20;7;9
83.787222;55.684918;1;1354069.00;41.85;10.54;8;10
80.425532;56.076147;3;3914370.00;60.00;17.50;10;13
87.043560;56.291243;2;3125718.00;48.50;8.00;3;9
82.773036;55.822636;1;1824858.00;35.00;9.00;2;10
82.721958;52.128556;2;3755746.00;55.00;30.00;17;17
80.517276;54.150065;2;3110954.00;47.00;0.00;9;10
86.461108;57.613199;4;7634389.00;125.00;0.00;2;17
83.963238;53.170418;3;811529.00;55.60;6.80;8;9
82.800792;55.431509;1;1820088.00;33.00;8.00;8;10
83.169937;52.805910;5;8340181.00;165.00;12.00;4;5
83.987144;53.644755;1;2390481.00;38.29;12.60;3;10
85.569880;57.213807;1;1473970.00;30.00;6.00;2;5
80.271218;55.663129;1;1526127.00;21.00;;4;10
80.326831;55.424918;2;2524441.00;47.00;7.50;1;9
82.752836;52.818775;1;2060923.00;26.00;;12;17
82.573787;55.991167;3;2950426.00;59.00;8.00;10;10
81.102360;53.488593;2;2542168.00;53.00;0.00;4;9
79.014308;57.379006;1;2013766.00;25.00;0.00;4;10
86.058654;54.690727;3;3056184.00;60.00;0.00;3;9
80.321329;56.776475;3;4678567.00;77.00;0.00;8;11
79.445645;55.891653;1;1826663.00;29.00;0.00;8;10
85.663853;56.697694;1;2377888.00;40.00;0.00;3;5
83.644252;53.968296;1;2194351.00;37.00;9.30;5;5
81.150150;57.654033;3;4348339.00;57.00;17.00;5;5
80.910486;52.660246;1;2146513.00;30.50;;12;17
84.489012;57.728935;1;2242207.00;39.00;;4;17
83.336488;55.257348;1;2394432.00;39.00;;3;17
85.999894;54.956890;1;2173368.00;50.00;10.00;8;27
79.392202;52.651615;4;3559045.00;74.00;5.20;4;5
79.411193;52.956058;1;2070431.00;29.00;7.00;3;5
84.112097;53.439084;2;2781430.00;46.00;6.00;3;5
83.775811;52.703135;3;6028735.00;85.00;;2;24
82.112211;55.248287;1;1565512.00;21.00;0.00;4;10
86.378170;57.616271;1;2326903.00;28.00;0.00;3;25
85.747944;55.741327;1;1561962.00;30.00;6.00;2;5
80.531543;56.993437;1;1799301.00;30.00;0.00;5;5
80.126163;57.370742;1;2433891.00;40.00;10.00;4;12
87.020570;53.075499;3;2623689.00;72.00;7.00;3;18
79.836027;55.408313;1;1384237.00;21.00;1.00;9;17
83.539412;55.514226;3;3079070.00;63.00;0.00;7;10
79.392649;52.556319;5;7009719.00;108.00;9.00;10;11
80.116577;56.814392;3;4365541.00;75.00;8.00;2;6
79.624663;53.828513;1;1988425.00;35.20;7.90;4;9
83.997429;53.465788;1;2191733.00;47.70;8.00;5;5
84.050663;56.394818;2;3384117.00;50.00;;15;17
84.448821;56.210763;1;2340044.00;43.00;0.00;12;22
79.764171;57.375274;1;1895163.00;47.00;0.00;6;6
79.373665;52.356261;1;2329389.00;39.00;9.00;5;10
79.063401;55.377818;2;2753910.00;54.00;9.00;2;3
80.734446;52.256931;1;1206011.00;20.00;3.00;16;17
79.722612;55.872614;1;1021349.00;20.00;4.00;7;17
80.704505;55.106796;3;6074293.00;101.00;0.00;9;9
82.737700;55.806161;3;4537300.00;94.00;21.00;7;10
81.283972;57.379176;1;1832063.00;23.30;5.40;2;5
83.830297;53.602656;3;4193455.00;73.00;13.50;9;9
85.321848;52.268544;2;2367131.00;46.00;6.00;3;5
82.660743;57.797639;3;4480407.00;60.00;8.00;7;9
84.680602;52.374565;1;1749632.00;37.00;11.00;11;18
80.106295;52.396560;1;2070735.00;37.33;7.88;20;25
82.774877;53.433141;3;3276995.00;66.00;9.00;2;9
84.004355;56.699787;1;5201027.00;47.50;10.00;7;9
79.145489;53.046068;1;1970146.00;31.00;8.00;6;9
78.931918;55.508197;1;1485810.00;29.60;;7;10
81.885983;57.119936;1;2184176.00;38.00;9.00;7;10
83.987476;52.837856;2;2353874.00;44.00;6.00;2;5
82.783945;53.148336;1;1507066.00;30.00;9.00;9;10
85.253916;52.816025;1;2026497.00;43.00;10.00;10;10
85.069821;54.041329;1;1861477.00;30.00;6.00;3;5
83.764907;55.311211;2;4159988.00;60.00;;7;17
80.334088;55.433253;1;2089803.00;42.00;13.00;8;10
81.668952;57.605465;2;5085231.00;50.00;7.00;5;6
82.757671;53.417480;1;1603964.00;34.00;;10;10
80.491193;53.007020;1;1579466.00;28.60;;3;5
80.506417;55.390840;4;7914254.00;168.00;16.00;5;5
82.713572;55.142481;3;3112551.00;57.00;;3;9
81.566825;55.862036;1;1332338.00;22.00;;13;18
81.584792;54.781353;2;3601068.00;76.00;14.00;6;10
86.980178;53.617925;1;2011368.00;30.00;5.00;7;17
84.579755;57.064840;1;1966118.00;41.00;9.00;1;10
85.355035;53.360300;3;2742220.00;57.00;6.00;1;5
82.267482;56.164789;3;4083199.00;60.00;8.00;7;9
83.489395;53.861116;1;4134469.00;50.90;16.20;8;17
84.087062;53.421713;2;4109158.00;52.00;8.00;3;5
79.453686;54.836024;1;2060302.00;45.15;14.00;15;17
86.044788;55.369622;2;2198000.00;45.00;6.00;2;5
81.774943;55.943750;1;1394711.00;29.00;5.65;3;10
81.739489;53.787588;3;6317058.00;71.00;;2;9
80.166093;54.359530;2;4310795.00;50.90;8.20;8;17
82.942617;52.414308;2;5413628.00;73.59;;3;17
80.513405;56.320948;1;1693707.00;36.00;0.00;7;10
83.137982;54.408784;3;5261040.00;72.00;;19;22
86.840315;54.011202;1;3240760.00;41.67;10.60;6;16
82.783055;55.038729;1;2072653.00;28.00;5.00;7;9
85.118609;54.152432;1;2004834.00;37.10;9.00;5;10
86.026857;52.492243;1;2437797.00;52.00;12.00;9;11
79.773638;53.913491;3;6185830.00;103.00;22.00;15;22
85.811531;54.562040;1;2224718.00;34.00;7.00;1;10
85.841928;56.800941;2;3224115.00;42.00;7.00;10;10
79.658608;53.439228;3;7006544.00;85.00;11.80;11;15
79.347715;54.024715;1;1056769.00;21.00;;16;17
81.577524;57.560675;3;2721255.00;57.00;7.00;6;9
85.678996;54.263622;2;2580847.00;44.80;7.00;9;9
86.726593;55.107691;3;2437800.00;55.00;6.00;4;4
81.682944;55.736914;1;1677424.00;27.30;;4;17
82.257124;56.903551;2;2835583.00;48.00;7.80;2;9
80.886995;55.277128;1;2210379.00;24.00;6.50;1;5
86.311093;54.433726;1;2397920.00;37.40;9.90;2;10
82.020350;57.696817;2;4745060.00;56.20;13.40;17;17
86.757161;56.233555;2;3271687.00;56.00;8.00;3;5
79.774552;52.298656;3;3777636.00;69.50;9.50;16;16
78.750774;53.692209;2;3141246.00;55.80;9.30;10;10
83.993136;53.557464;2;2472773.00;51.00;8.80;2;9
82.303427;54.520398;1;1918202.00;37.40;10.20;6;10
82.740153;54.907439;1;1935052.00;32.30;9.00;3;9
86.135976;52.525172;2;4401355.00;54.20;;1;10
82.655803;56.463697;1;2683034.00;36.60;8.20;12;16
82.664475;54.749420;1;1909622.00;38.70;9.00;8;16
80.523418;53.633019;3;4994155.00;61.50;8.10;9;9
86.061434;57.751531;5;22229642.00;185.90;51.80;2;6
84.331045;54.115542;1;1973865.00;35.50;8.00;7;10
84.580764;57.776728;1;3810101.00;41.10;10.40;14;16
83.584056;57.222668;2;5446168.00;72.00;12.70;5;14
81.074443;56.808077;2;3693337.00;61.00;10.00;1;17
80.419526;54.851651;2;5066159.00;58.70;10.00;4;17
84.093433;53.683101;1;3445463.00;35.80;8.30;9;16
85.244372;53.791360;2;4803214.00;67.10;11.10;10;17
81.986128;53.519456;3;3176231.00;61.00;9.00;6;9
82.684482;56.703027;2;2390438.00;49.80;7.50;5;9
79.715907;54.425990;2;3998901.00;56.00;10.00;9;10
84.344245;56.565626;2;3605019.00;76.00;12.60;17;17
85.734189;54.605482;2;3276021.00;43.00;;2;5
80.869831;53.984961;1;1668002.00;35.00;6.00;4;9
80.846234;55.564569;1;2654531.00;34.10;10.00;8;10
81.567098;56.862302;3;3722621.00;60.00;7.00;3;9
83.342298;55.112918;1;1913180.00;36.00;6.50;8;9
80.030815;54.751828;2;4027890.00;68.00;12.00;9;9
80.194398;56.686059;1;2358949.00;29.30;;5;15
83.061149;55.267216;3;5026853.00;79.80;12.00;10;11
81.589506;54.832404;1;1993383.00;37.00;9.00;9;10
81.198060;53.600595;1;3919001.00;46.00;;4;6
81.252790;54.913002;1;1897060.00;42.00;11.00;2;10
82.045450;57.307546;1;832318.00;21.00;;12;17
80.877762;53.780397;3;2571590.00;59.00;6.00;4;5
80.860017;55.548302;2;2496373.00;44.00;6.00;1;5
83.542048;54.003044;1;1871326.00;42.00;11.00;8;10
84.442324;53.001654;4;11493838.00;137.00;22.00;7;10
80.966275;53.514324;1;3270549.00;39.00;12.00;15;25
84.025889;52.374351;1;2472722.00;40.00;10.00;4;12
84.795641;53.154963;2;3551384.00;45.00;0.00;5;17
84.101769;56.191526;1;1938078.00;35.00;0.00;3;5
81.440939;54.820325;1;2682727.00;40.00;0.00;9;12
84.418386;56.305512;1;1577521.00;29.00;0.00;7;10
80.694738;54.901115;3;3077402.00;88.00;0.00;5;6
81.899709;55.236619;3;4009988.00;60.00;0.00;5;5
86.308675;53.722312;3;2308450.00;59.00;0.00;5;5
81.988178;57.187497;2;2408995.00;45.00;0.00;4;5
79.804101;53.812302;3;12898175.00;118.00;0.00;6;10
83.410084;56.123626;1;2030329.00;30.00;5.00;7;17
85.909085;53.918990;1;1291429.00;23.00;5.00;9;10
84.347504;53.777891;1;1459109.00;21.80;;3;17
79.478871;53.432650;1;2308962.00;30.00;7.00;3;9
80.793752;55.636676;1;2022202.00;41.50;8.69;4;9
81.197398;54.397993;2;3509426.00;75.20;11.90;27;27
80.297045;57.730314;1;1543220.00;38.40;;3;16
79.593211;54.864745;1;1708818.00;44.20;;7;16
84.464677;55.428268;2;4809964.00;48.00;9.00;3;6
86.698911;53.739334;2;2270154.00;43.30;7.00;3;9
80.640965;53.073370;1;1128185.00;21.70;;11;17
81.550756;54.707967;5;20893844.00;201.20;;11;16
79.965959;53.188538;2;2409719.00;45.00;7.00;4;5
81.206019;54.126122;1;1934175.00;33.00;9.00;9;10
84.205299;56.674533;1;1461596.00;32.00;8.00;1;10
82.018129;53.483249;3;3021323.00;56.80;6.00;4;5
80.029639;52.672359;3;3138833.00;62.00;7.00;4;9
81.433748;55.542365;1;965939.00;19.00;;4;17
82.082627;57.856682;3;3064942.00;63.00;9.00;4;9
83.878383;57.091465;2;1908891.00;40.00;6.00;5;5
79.664079;54.931351;1;2081158.00;30.00;6.00;4;5
82.826863;56.980627;1;2715662.00;44.00;8.50;9;17
80.649917;52.587530;2;1718876.00;58.00;;8;10
84.903579;54.416809;1;2002364.00;33.00;9.00;1;10
85.913023;54.693087;2;3779420.00;51.00;8.00;2;17
80.827037;56.468720;1;1692319.00;34.40;;5;10
80.240558;57.538362;1;1299996.00;39.00;3.00;7;10
82.328104;55.166355;1;2409809.00;30.00;6.00;2;5
85.576704;52.611845;1;2087203.00;48.28;17.86;9;9
80.821640;57.639794;1;1989067.00;40.90;9.00;1;9
84.661834;52.459298;4;6498172.00;112.00;16.00;9;10
84.863532;52.708265;1;984280.00;21.00;;8;17
84.182937;52.316623;1;2038028.00;35.97;11.58;1;17
83.662169;55.766097;2;3368003.00;76.00;14.00;8;10
82.085394;52.522427;1;3840789.00;66.00;;15;19
84.506635;56.417678;1;2280180.00;46.00;13.20;10;10
82.457886;52.807643;2;2859420.00;52.00;10.00;12;20
83.566567;55.361688;1;3350806.00;47.00;18.00;14;26
84.833929;57.533738;1;3602535.00;42.00;;2;17
82.768387;57.123597;1;2140833.00;26.50;;15;17
79.207649;55.086333;1;2075981.00;39.68;8.61;1;10
85.279861;53.128698;1;1190924.00;21.62;;8;10
81.563097;54.444846;1;1452661.00;32.00;9.00;1;9
83.661846;57.168244;1;2882154.00;47.00;13.00;7;10
83.657548;55.282376;2;6553474.00;80.00;12.00;4;25
81.618198;57.058248;1;2371571.00;31.00;;4;5
81.067363;56.878813;3;3836214.00;63.30;7.10;8;9
82.157914;54.466717;1;1234930.00;22.31;;1;10
85.055769;55.393659;3;4163592.00;84.00;10.00;3;4
85.197857;57.767015;1;2155565.00;32.00;0.00;5;5
83.303163;55.031036;1;879811.00;12.00;0.00;3;5
83.713830;54.736784;1;2741439.00;36.00;8.00;2;15
80.864634;57.386481;1;1346485.00;30.00;0.00;3;5
80.103245;54.107397;3;3337490.00;56.00;0.00;8;9
83.406032;55.865614;1;1310446.00;23.00;5.00;17;17
82.137331;57.176343;2;5312692.00;61.00;10.00;19;19
80.954125;53.791966;2;2361323.00;44.00;7.20;7;9
79.383032;55.162495;4;12226727.00;229.30;;25;25
85.413892;54.254006;1;861049.00;12.00;;3;5
84.774665;55.998847;1;2560111.00;40.50;11.60;3;5
80.131828;52.816891;3;3166701.00;73.00;13.00;6;10
81.310585;56.499882;3;6527147.00;151.00;10.00;16;16
80.677108;56.056632;2;4431897.00;62.70;12.70;2;23
83.521328;55.751487;2;2673279.00;53.20;8.80;1;5
83.149769;52.858371;1;4029249.00;39.00;10.00;7;10
81.634066;57.618714;1;1037890.00;21.00;;4;17
86.097924;55.463167;3;2836178.00;56.40;5.80;5;5
79.547192;55.881561;3;2573840.00;56.00;6.00;5;5
82.647778;53.607064;3;2798412.00;65.00;7.00;5;12
80.303683;55.778507;1;1563772.00;33.00;;2;10
82.160030;57.375817;2;4075033.00;59.00;12.00;7;10
81.498537;55.387028;2;2309932.00;42.00;6.00;5;5
85.874859;54.326727;4;10717304.00;118.50;17.00;9;18
83.417536;52.453461;1;2043027.00;33.00;9.00;6;10
86.649523;53.645076;1;2101957.00;33.00;9.00;6;10
82.768959;57.764211;1;1297565.00;34.00;1.00;10;10
84.044123;54.152855;3;6251757.00;95.00;13.00;9;9
86.848986;57.285184;2;2528453.00;52.00;9.00;9;9
82.749112;54.925158;1;1612734.00;33.00;5.00;8;10
86.486848;52.740710;1;1579634.00;34.00;5.00;7;10
78.862646;56.435850;1;2327362.00;31.00;6.00;2;9
85.667242;52.985147;2;2121641.00;45.00;7.00;4;10
80.612363;52.424638;1;1709929.00;39.39;8.00;3;10
81.099182;55.351534;1;2245637.00;30.00;;17;17
80.616904;57.500341;3;8183039.00;99.00;;13;13
86.302097;57.448341;1;3158064.00;45.00;10.00;3;10
84.759709;57.060588;2;2348998.00;50.50;8.69;7;10
79.822313;56.032869;2;4188063.00;47.00;4.00;3;4
81.894016;52.699680;1;4245725.00;40.00;9.00;2;25
80.131443;53.902688;2;2733292.00;47.00;7.00;6;9
79.176496;55.770991;1;1824717.00;31.00;7.00;4;9
81.685396;56.331454;2;2780976.00;52.48;9.00;5;10
82.144489;52.983190;1;1573391.00;34.40;;10;10
85.656355;56.882769;3;3120678.00;73.00;13.00;6;10
80.646505;52.298882;4;3309370.00;80.00;9.00;10;10
79.636743;57.180040;1;1440869.00;30.00;0.00;4;10
82.077747;54.949093;3;6126302.00;87.00;0.00;15;16
85.483621;57.345569;1;2343553.00;42.00;0.00;7;10
84.852719;54.372291;1;2915397.00;40.00;0.00;6;9
79.501501;55.854498;1;1126531.00;22.00;4.00;10;17
80.945373;55.992894;1;1348133.00;27.00;0.00;7;17
84.509458;56.064677;3;3103253.00;57.00;0.00;3;9
85.225656;55.742247;1;1278247.00;20.00;3.00;2;17
